,State,Offense_Year,Offense_Type,Offense_Count
755,PA,2017,forgery,2428.0
756,PA,2017,fraud,7801.0
757,PA,2017,g_all,29.0
758,PA,2017,g_b,9.0
759,PA,2017,g_n,15.0
760,PA,2017,g_t,53.0
761,PA,2017,ht_c_s_a,0.0
762,PA,2017,ht_i_s,0.0
763,PA,2017,larceny,41899.0
764,PA,2017,liquor,9479.0
765,PA,2017,manslaughter,73.0
766,PA,2017,mvt,2434.0
767,PA,2017,murder,461.0
768,PA,2017,offense_family,2046.0
769,PA,2017,prostitution,1771.0
770,PA,2017,prostitution_a_p_p,0.0
771,PA,2017,prostitution_p,1.0
772,PA,2017,prostitution_p_p,0.0
773,PA,2017,rape,1176.0
774,PA,2017,robbery,4917.0
775,PA,2017,sex_offense,2223.0
776,PA,2017,simple_assault,42689.0
777,PA,2017,stolen_property,2422.0
778,PA,2017,suspicion,0.0
779,PA,2017,vagrancy,309.0
780,PA,2017,vandalism,7261.0
781,PA,2017,weapons,5088.0
783,PA,2017,data_year,2017.0
784,WV,2010,aggravated_assault,1624.0
785,WV,2010,all_other_offenses,11767.0
786,WV,2010,arson,59.0
787,WV,2010,burglary,933.0
788,WV,2010,curfew,67.0
789,WV,2010,disorderly,1137.0
790,WV,2010,driving,5032.0
791,WV,2010,drug_abuse_gt,6628.0
792,WV,2010,drug_poss_m,2938.0
793,WV,2010,drug_poss_opium,496.0
794,WV,2010,drug_poss_other,842.0
795,WV,2010,drug_poss_subtotal,5224.0
796,WV,2010,drug_poss_synthetic,948.0
797,WV,2010,drug_sales_m,478.0
798,WV,2010,drug_sales_opium,367.0
799,WV,2010,drug_sales_other,227.0
800,WV,2010,drug_sales_subtotal,1298.0
801,WV,2010,drug_sales_synthetic,226.0
802,WV,2010,drunkness,3520.0
803,WV,2010,embezzlement,145.0
804,WV,2010,forgery,467.0
805,WV,2010,fraud,827.0
806,WV,2010,g_all,0.0
807,WV,2010,g_b,0.0
808,WV,2010,g_n,0.0
809,WV,2010,g_t,10.0
810,WV,2010,ht_c_s_a,0.0
811,WV,2010,ht_i_s,0.0
812,WV,2010,larceny,5004.0
813,WV,2010,liquor,1771.0
814,WV,2010,manslaughter,2.0
815,WV,2010,mvt,203.0
816,WV,2010,murder,28.0
817,WV,2010,offense_family,89.0
818,WV,2010,prostitution,117.0
819,WV,2010,prostitution_a_p_p,0.0
820,WV,2010,prostitution_p,0.0
821,WV,2010,prostitution_p_p,0.0
822,WV,2010,rape,66.0
823,WV,2010,robbery,176.0
824,WV,2010,sex_offense,139.0
825,WV,2010,simple_assault,6578.0
826,WV,2010,stolen_property,352.0
827,WV,2010,suspicion,0.0
828,WV,2010,vagrancy,7.0
829,WV,2010,vandalism,856.0
830,WV,2010,weapons,327.0
832,WV,2010,data_year,2010.0
833,WV,2011,aggravated_assault,1636.0
834,WV,2011,all_other_offenses,14209.0
835,WV,2011,arson,41.0
836,WV,2011,burglary,1026.0
837,WV,2011,curfew,70.0
838,WV,2011,disorderly,1040.0
839,WV,2011,driving,5419.0
840,WV,2011,drug_abuse_gt,6875.0
841,WV,2011,drug_poss_m,3116.0
842,WV,2011,drug_poss_opium,528.0
843,WV,2011,drug_poss_other,927.0
844,WV,2011,drug_poss_subtotal,5479.0
845,WV,2011,drug_poss_synthetic,908.0
846,WV,2011,drug_sales_m,390.0
847,WV,2011,drug_sales_opium,388.0
848,WV,2011,drug_sales_other,157.0
849,WV,2011,drug_sales_subtotal,1178.0
850,WV,2011,drug_sales_synthetic,243.0
851,WV,2011,drunkness,3045.0
852,WV,2011,embezzlement,142.0
853,WV,2011,forgery,441.0
854,WV,2011,fraud,797.0
855,WV,2011,g_all,0.0
856,WV,2011,g_b,0.0
857,WV,2011,g_n,0.0
858,WV,2011,g_t,23.0
859,WV,2011,ht_c_s_a,0.0
860,WV,2011,ht_i_s,0.0
861,WV,2011,larceny,5325.0
862,WV,2011,liquor,1716.0
863,WV,2011,manslaughter,1.0
864,WV,2011,mvt,254.0
865,WV,2011,murder,46.0
866,WV,2011,offense_family,88.0
867,WV,2011,prostitution,98.0
868,WV,2011,prostitution_a_p_p,0.0
869,WV,2011,prostitution_p,0.0
870,WV,2011,prostitution_p_p,0.0
871,WV,2011,rape,61.0
872,WV,2011,robbery,241.0
873,WV,2011,sex_offense,161.0
874,WV,2011,simple_assault,6238.0
875,WV,2011,stolen_property,345.0
876,WV,2011,suspicion,0.0
877,WV,2011,vagrancy,11.0
878,WV,2011,vandalism,936.0
879,WV,2011,weapons,396.0
881,WV,2011,data_year,2011.0
882,WV,2012,aggravated_assault,1810.0
883,WV,2012,all_other_offenses,16621.0
884,WV,2012,arson,53.0
885,WV,2012,burglary,1118.0
886,WV,2012,curfew,47.0
887,WV,2012,disorderly,1225.0
888,WV,2012,driving,7316.0
889,WV,2012,drug_abuse_gt,8111.0
890,WV,2012,drug_poss_m,3696.0
891,WV,2012,drug_poss_opium,610.0
892,WV,2012,drug_poss_other,1033.0
893,WV,2012,drug_poss_subtotal,6402.0
894,WV,2012,drug_poss_synthetic,1063.0
895,WV,2012,drug_sales_m,468.0
896,WV,2012,drug_sales_opium,429.0
897,WV,2012,drug_sales_other,213.0
898,WV,2012,drug_sales_subtotal,1459.0
899,WV,2012,drug_sales_synthetic,349.0
900,WV,2012,drunkness,3306.0
901,WV,2012,embezzlement,168.0
902,WV,2012,forgery,458.0
903,WV,2012,fraud,825.0
904,WV,2012,g_all,0.0
905,WV,2012,g_b,0.0
906,WV,2012,g_n,0.0
907,WV,2012,g_t,3.0
908,WV,2012,ht_c_s_a,0.0
909,WV,2012,ht_i_s,0.0
910,WV,2012,larceny,6991.0
911,WV,2012,liquor,1851.0
912,WV,2012,manslaughter,0.0
913,WV,2012,mvt,267.0
914,WV,2012,murder,47.0
915,WV,2012,offense_family,103.0
916,WV,2012,prostitution,87.0
917,WV,2012,prostitution_a_p_p,0.0
918,WV,2012,prostitution_p,0.0
919,WV,2012,prostitution_p_p,0.0
920,WV,2012,rape,69.0
921,WV,2012,robbery,262.0
922,WV,2012,sex_offense,188.0
923,WV,2012,simple_assault,6892.0
924,WV,2012,stolen_property,411.0
925,WV,2012,suspicion,0.0
926,WV,2012,vagrancy,13.0
927,WV,2012,vandalism,978.0
928,WV,2012,weapons,443.0
930,WV,2012,data_year,2012.0
931,WV,2013,aggravated_assault,1613.0
932,WV,2013,all_other_offenses,14465.0
933,WV,2013,arson,34.0
934,WV,2013,burglary,955.0
935,WV,2013,curfew,36.0
936,WV,2013,disorderly,897.0
937,WV,2013,driving,6075.0
938,WV,2013,drug_abuse_gt,6913.0
939,WV,2013,drug_poss_m,3035.0
940,WV,2013,drug_poss_opium,636.0
941,WV,2013,drug_poss_other,838.0
942,WV,2013,drug_poss_subtotal,5381.0
943,WV,2013,drug_poss_synthetic,872.0
944,WV,2013,drug_sales_m,353.0
945,WV,2013,drug_sales_opium,473.0
946,WV,2013,drug_sales_other,229.0
947,WV,2013,drug_sales_subtotal,1234.0
948,WV,2013,drug_sales_synthetic,179.0
949,WV,2013,drunkness,2460.0
950,WV,2013,embezzlement,156.0
951,WV,2013,forgery,334.0
952,WV,2013,fraud,720.0
953,WV,2013,g_all,0.0
954,WV,2013,g_b,0.0
955,WV,2013,g_n,0.0
956,WV,2013,g_t,5.0
957,WV,2013,ht_c_s_a,0.0
958,WV,2013,ht_i_s,0.0
959,WV,2013,larceny,6032.0
960,WV,2013,liquor,1779.0
961,WV,2013,manslaughter,1.0
962,WV,2013,mvt,184.0
963,WV,2013,murder,33.0
964,WV,2013,offense_family,84.0
965,WV,2013,prostitution,117.0
966,WV,2013,prostitution_a_p_p,0.0
967,WV,2013,prostitution_p,0.0
968,WV,2013,prostitution_p_p,0.0
969,WV,2013,rape,95.0
970,WV,2013,robbery,182.0
971,WV,2013,sex_offense,132.0
972,WV,2013,simple_assault,5621.0
973,WV,2013,stolen_property,367.0
974,WV,2013,suspicion,0.0
975,WV,2013,vagrancy,11.0
976,WV,2013,vandalism,735.0
977,WV,2013,weapons,360.0
979,WV,2013,data_year,2013.0
980,WV,2014,aggravated_assault,1688.0
981,WV,2014,all_other_offenses,13415.0
982,WV,2014,arson,27.0
983,WV,2014,burglary,807.0
984,WV,2014,curfew,5.0
985,WV,2014,disorderly,667.0
986,WV,2014,driving,5010.0
987,WV,2014,drug_abuse_gt,6425.0
988,WV,2014,drug_poss_m,2785.0
989,WV,2014,drug_poss_opium,661.0
990,WV,2014,drug_poss_other,756.0
991,WV,2014,drug_poss_subtotal,5011.0
992,WV,2014,drug_poss_synthetic,809.0
993,WV,2014,drug_sales_m,397.0
994,WV,2014,drug_sales_opium,406.0
995,WV,2014,drug_sales_other,241.0
996,WV,2014,drug_sales_subtotal,1217.0
997,WV,2014,drug_sales_synthetic,173.0
998,WV,2014,drunkness,1349.0
999,WV,2014,embezzlement,161.0
1000,WV,2014,forgery,320.0
1001,WV,2014,fraud,613.0
1002,WV,2014,g_all,0.0
1003,WV,2014,g_b,0.0
1004,WV,2014,g_n,0.0
1005,WV,2014,g_t,8.0
1006,WV,2014,ht_c_s_a,0.0
1007,WV,2014,ht_i_s,0.0
1008,WV,2014,larceny,6463.0
1009,WV,2014,liquor,1282.0
1010,WV,2014,manslaughter,1.0
1011,WV,2014,mvt,218.0
1012,WV,2014,murder,57.0
1013,WV,2014,offense_family,84.0
1014,WV,2014,prostitution,78.0
1015,WV,2014,prostitution_a_p_p,0.0
1016,WV,2014,prostitution_p,0.0
1017,WV,2014,prostitution_p_p,0.0
1018,WV,2014,rape,99.0
1019,WV,2014,robbery,165.0
1020,WV,2014,sex_offense,138.0
1021,WV,2014,simple_assault,5372.0
1022,WV,2014,stolen_property,314.0
1023,WV,2014,suspicion,0.0
1024,WV,2014,vagrancy,29.0
1025,WV,2014,vandalism,705.0
1026,WV,2014,weapons,340.0
1028,WV,2014,data_year,2014.0
1029,WV,2015,aggravated_assault,1750.0
1030,WV,2015,all_other_offenses,13719.0
1031,WV,2015,arson,45.0
1032,WV,2015,burglary,856.0
1033,WV,2015,curfew,16.0
1034,WV,2015,disorderly,782.0
1035,WV,2015,driving,5425.0
1036,WV,2015,drug_abuse_gt,7093.0
1037,WV,2015,drug_poss_m,2875.0
1038,WV,2015,drug_poss_opium,824.0
1039,WV,2015,drug_poss_other,949.0
1040,WV,2015,drug_poss_subtotal,5471.0
1041,WV,2015,drug_poss_synthetic,823.0
1042,WV,2015,drug_sales_m,410.0
1043,WV,2015,drug_sales_opium,544.0
1044,WV,2015,drug_sales_other,262.0
1045,WV,2015,drug_sales_subtotal,1449.0
1046,WV,2015,drug_sales_synthetic,233.0
1047,WV,2015,drunkness,1184.0
1048,WV,2015,embezzlement,169.0
1049,WV,2015,forgery,350.0
1050,WV,2015,fraud,688.0
1051,WV,2015,g_all,0.0
1052,WV,2015,g_b,0.0
1053,WV,2015,g_n,0.0
1054,WV,2015,g_t,2.0
1055,WV,2015,ht_c_s_a,0.0
1056,WV,2015,ht_i_s,0.0
1057,WV,2015,larceny,6682.0
1058,WV,2015,liquor,1066.0
1059,WV,2015,manslaughter,0.0
1060,WV,2015,mvt,240.0
1061,WV,2015,murder,45.0
1062,WV,2015,offense_family,124.0
1063,WV,2015,prostitution,66.0
1064,WV,2015,prostitution_a_p_p,0.0
1065,WV,2015,prostitution_p,0.0
1066,WV,2015,prostitution_p_p,0.0
1067,WV,2015,rape,92.0
1068,WV,2015,robbery,174.0
1069,WV,2015,sex_offense,132.0
1070,WV,2015,simple_assault,5733.0
1071,WV,2015,stolen_property,399.0
1072,WV,2015,suspicion,0.0
1073,WV,2015,vagrancy,27.0
1074,WV,2015,vandalism,857.0
1075,WV,2015,weapons,443.0
1077,WV,2015,data_year,2015.0
1078,WV,2016,aggravated_assault,1873.0
1079,WV,2016,all_other_offenses,14801.0
1080,WV,2016,arson,43.0
1081,WV,2016,burglary,918.0
1082,WV,2016,curfew,10.0
1083,WV,2016,disorderly,743.0
1084,WV,2016,driving,5396.0
1085,WV,2016,drug_abuse_gt,7317.0
1086,WV,2016,drug_poss_m,2638.0
1087,WV,2016,drug_poss_opium,999.0
1088,WV,2016,drug_poss_other,1148.0
1089,WV,2016,drug_poss_subtotal,5469.0
1090,WV,2016,drug_poss_synthetic,684.0
1091,WV,2016,drug_sales_m,374.0
1092,WV,2016,drug_sales_opium,678.0
1093,WV,2016,drug_sales_other,330.0
1094,WV,2016,drug_sales_subtotal,1630.0
1095,WV,2016,drug_sales_synthetic,248.0
1096,WV,2016,drunkness,771.0
1097,WV,2016,embezzlement,110.0
1098,WV,2016,forgery,379.0
1099,WV,2016,fraud,600.0
1100,WV,2016,g_all,0.0
1101,WV,2016,g_b,0.0
1102,WV,2016,g_n,0.0
1103,WV,2016,g_t,3.0
1104,WV,2016,ht_c_s_a,0.0
1105,WV,2016,ht_i_s,0.0
1106,WV,2016,larceny,5952.0
1107,WV,2016,liquor,739.0
1108,WV,2016,manslaughter,1.0
1109,WV,2016,mvt,282.0
1110,WV,2016,murder,51.0
1111,WV,2016,offense_family,163.0
1112,WV,2016,prostitution,98.0
1113,WV,2016,prostitution_a_p_p,0.0
1114,WV,2016,prostitution_p,0.0
1115,WV,2016,prostitution_p_p,0.0
1116,WV,2016,rape,109.0
1117,WV,2016,robbery,190.0
1118,WV,2016,sex_offense,116.0
1119,WV,2016,simple_assault,5527.0
1120,WV,2016,stolen_property,422.0
1121,WV,2016,suspicion,0.0
1122,WV,2016,vagrancy,31.0
1123,WV,2016,vandalism,693.0
1124,WV,2016,weapons,516.0
1126,WV,2016,data_year,2016.0
1127,WV,2017,aggravated_assault,1790.0
1128,WV,2017,all_other_offenses,13311.0
1129,WV,2017,arson,40.0
1130,WV,2017,burglary,835.0
1131,WV,2017,curfew,9.0
1132,WV,2017,disorderly,843.0
1133,WV,2017,driving,4941.0
1134,WV,2017,drug_abuse_gt,8392.0
1135,WV,2017,drug_poss_m,2895.0
1136,WV,2017,drug_poss_opium,1200.0
1137,WV,2017,drug_poss_other,1706.0
1138,WV,2017,drug_poss_subtotal,6395.0
1139,WV,2017,drug_poss_synthetic,594.0
1140,WV,2017,drug_sales_m,338.0
1141,WV,2017,drug_sales_opium,655.0
1142,WV,2017,drug_sales_other,556.0
1143,WV,2017,drug_sales_subtotal,1663.0
1144,WV,2017,drug_sales_synthetic,114.0
1145,WV,2017,drunkness,976.0
1146,WV,2017,embezzlement,127.0
1147,WV,2017,forgery,316.0
1148,WV,2017,fraud,563.0
1149,WV,2017,g_all,0.0
1150,WV,2017,g_b,0.0
1151,WV,2017,g_n,0.0
1152,WV,2017,g_t,0.0
1153,WV,2017,ht_c_s_a,0.0
1154,WV,2017,ht_i_s,0.0
1155,WV,2017,larceny,4698.0
1156,WV,2017,liquor,932.0
1157,WV,2017,manslaughter,1.0
1158,WV,2017,mvt,310.0
1159,WV,2017,murder,52.0
1160,WV,2017,offense_family,161.0
1161,WV,2017,prostitution,121.0
1162,WV,2017,prostitution_a_p_p,13.0
1163,WV,2017,prostitution_p,108.0
1164,WV,2017,prostitution_p_p,0.0
1165,WV,2017,rape,118.0
1166,WV,2017,robbery,140.0
1167,WV,2017,sex_offense,93.0
1168,WV,2017,simple_assault,4961.0
1169,WV,2017,stolen_property,494.0
1170,WV,2017,suspicion,0.0
1171,WV,2017,vagrancy,27.0
1172,WV,2017,vandalism,705.0
1173,WV,2017,weapons,403.0
1175,WV,2017,data_year,2017.0
1176,KY,2010,aggravated_assault,2136.0
1177,KY,2010,all_other_offenses,53925.0
1178,KY,2010,arson,84.0
1179,KY,2010,burglary,3543.0
1180,KY,2010,curfew,51.0
1181,KY,2010,disorderly,5781.0
1182,KY,2010,driving,23161.0
1183,KY,2010,drug_abuse_gt,19642.0
1184,KY,2010,drug_poss_m,6524.0
1185,KY,2010,drug_poss_opium,1520.0
1186,KY,2010,drug_poss_other,2512.0
1187,KY,2010,drug_poss_subtotal,12396.0
1188,KY,2010,drug_poss_synthetic,1840.0
1189,KY,2010,drug_sales_m,1929.0
1190,KY,2010,drug_sales_opium,1268.0
1191,KY,2010,drug_sales_other,1952.0
1192,KY,2010,drug_sales_subtotal,6871.0
1193,KY,2010,drug_sales_synthetic,1722.0
1194,KY,2010,drunkness,21491.0
1195,KY,2010,embezzlement,335.0
1196,KY,2010,forgery,1516.0
1197,KY,2010,fraud,871.0
1198,KY,2010,g_all,11.0
1199,KY,2010,g_b,0.0
1200,KY,2010,g_n,1.0
1201,KY,2010,g_t,16.0
1202,KY,2010,ht_c_s_a,0.0
1203,KY,2010,ht_i_s,0.0
1204,KY,2010,larceny,13606.0
1205,KY,2010,liquor,508.0
1206,KY,2010,manslaughter,17.0
1207,KY,2010,mvt,443.0
1208,KY,2010,murder,131.0
1209,KY,2010,offense_family,4584.0
1210,KY,2010,prostitution,275.0
1211,KY,2010,prostitution_a_p_p,0.0
1212,KY,2010,prostitution_p,0.0
1213,KY,2010,prostitution_p_p,0.0
1214,KY,2010,rape,252.0
1215,KY,2010,robbery,1116.0
1216,KY,2010,sex_offense,407.0
1217,KY,2010,simple_assault,10197.0
1218,KY,2010,stolen_property,1775.0
1219,KY,2010,suspicion,1.0
1220,KY,2010,vagrancy,500.0
1221,KY,2010,vandalism,1034.0
1222,KY,2010,weapons,1042.0
1224,KY,2010,data_year,2010.0
1225,KY,2011,aggravated_assault,2088.0
1226,KY,2011,all_other_offenses,62164.0
1227,KY,2011,arson,146.0
1228,KY,2011,burglary,3942.0
1229,KY,2011,curfew,68.0
1230,KY,2011,disorderly,5111.0
1231,KY,2011,driving,23207.0
1232,KY,2011,drug_abuse_gt,21920.0
1233,KY,2011,drug_poss_m,7727.0
1234,KY,2011,drug_poss_opium,1702.0
1235,KY,2011,drug_poss_other,3251.0
1236,KY,2011,drug_poss_subtotal,14701.0
1237,KY,2011,drug_poss_synthetic,2021.0
1238,KY,2011,drug_sales_m,1695.0
1239,KY,2011,drug_sales_opium,1151.0
1240,KY,2011,drug_sales_other,2456.0
1241,KY,2011,drug_sales_subtotal,6765.0
1242,KY,2011,drug_sales_synthetic,1463.0
1243,KY,2011,drunkness,19723.0
1244,KY,2011,embezzlement,353.0
1245,KY,2011,forgery,1251.0
1246,KY,2011,fraud,1188.0
1247,KY,2011,g_all,3.0
1248,KY,2011,g_b,0.0
1249,KY,2011,g_n,4.0
1250,KY,2011,g_t,7.0
1251,KY,2011,ht_c_s_a,0.0
1252,KY,2011,ht_i_s,0.0
1253,KY,2011,larceny,15557.0
1254,KY,2011,liquor,503.0
1255,KY,2011,manslaughter,11.0
1256,KY,2011,mvt,614.0
1257,KY,2011,murder,113.0
1258,KY,2011,offense_family,4924.0
1259,KY,2011,prostitution,196.0
1260,KY,2011,prostitution_a_p_p,0.0
1261,KY,2011,prostitution_p,0.0
1262,KY,2011,prostitution_p_p,0.0
1263,KY,2011,rape,252.0
1264,KY,2011,robbery,1179.0
1265,KY,2011,sex_offense,431.0
1266,KY,2011,simple_assault,10649.0
1267,KY,2011,stolen_property,1841.0
1268,KY,2011,suspicion,0.0
1269,KY,2011,vagrancy,408.0
1270,KY,2011,vandalism,1252.0
1271,KY,2011,weapons,1090.0
1273,KY,2011,data_year,2011.0
1274,KY,2012,aggravated_assault,2107.0
1275,KY,2012,all_other_offenses,63761.0
1276,KY,2012,arson,186.0
1277,KY,2012,burglary,4097.0
1278,KY,2012,curfew,28.0
1279,KY,2012,disorderly,5023.0
1280,KY,2012,driving,23370.0
1281,KY,2012,drug_abuse_gt,21585.0
1282,KY,2012,drug_poss_m,7097.0
1283,KY,2012,drug_poss_opium,1861.0
1284,KY,2012,drug_poss_other,3014.0
1285,KY,2012,drug_poss_subtotal,14065.0
1286,KY,2012,drug_poss_synthetic,2093.0
1287,KY,2012,drug_sales_m,1810.0
1288,KY,2012,drug_sales_opium,1396.0
1289,KY,2012,drug_sales_other,2552.0
1290,KY,2012,drug_sales_subtotal,7031.0
1291,KY,2012,drug_sales_synthetic,1273.0
1292,KY,2012,drunkness,19117.0
1293,KY,2012,embezzlement,454.0
1294,KY,2012,forgery,1140.0
1295,KY,2012,fraud,1001.0
1296,KY,2012,g_all,7.0
1297,KY,2012,g_b,0.0
1298,KY,2012,g_n,5.0
1299,KY,2012,g_t,17.0
1300,KY,2012,ht_c_s_a,0.0
1301,KY,2012,ht_i_s,0.0
1302,KY,2012,larceny,16961.0
1303,KY,2012,liquor,526.0
1304,KY,2012,manslaughter,12.0
1305,KY,2012,mvt,688.0
1306,KY,2012,murder,164.0
1307,KY,2012,offense_family,4842.0
1308,KY,2012,prostitution,272.0
1309,KY,2012,prostitution_a_p_p,0.0
1310,KY,2012,prostitution_p,0.0
1311,KY,2012,prostitution_p_p,0.0
1312,KY,2012,rape,255.0
1313,KY,2012,robbery,1253.0
1314,KY,2012,sex_offense,444.0
1315,KY,2012,simple_assault,11076.0
1316,KY,2012,stolen_property,1809.0
1317,KY,2012,suspicion,0.0
1318,KY,2012,vagrancy,296.0
1319,KY,2012,vandalism,1142.0
1320,KY,2012,weapons,1130.0
1322,KY,2012,data_year,2012.0
1323,KY,2013,aggravated_assault,2120.0
1324,KY,2013,all_other_offenses,62885.0
1325,KY,2013,arson,172.0
1326,KY,2013,burglary,3761.0
1327,KY,2013,curfew,2.0
1328,KY,2013,disorderly,4731.0
1329,KY,2013,driving,21986.0
1330,KY,2013,drug_abuse_gt,22442.0
1331,KY,2013,drug_poss_m,6780.0
1332,KY,2013,drug_poss_opium,2516.0
1333,KY,2013,drug_poss_other,2834.0
1334,KY,2013,drug_poss_subtotal,14452.0
1335,KY,2013,drug_poss_synthetic,2322.0
1336,KY,2013,drug_sales_m,1686.0
1337,KY,2013,drug_sales_opium,1925.0
1338,KY,2013,drug_sales_other,2318.0
1339,KY,2013,drug_sales_subtotal,7389.0
1340,KY,2013,drug_sales_synthetic,1460.0
1341,KY,2013,drunkness,17058.0
1342,KY,2013,embezzlement,452.0
1343,KY,2013,forgery,1081.0
1344,KY,2013,fraud,1084.0
1345,KY,2013,g_all,1.0
1346,KY,2013,g_b,0.0
1347,KY,2013,g_n,2.0
1348,KY,2013,g_t,15.0
1349,KY,2013,ht_c_s_a,0.0
1350,KY,2013,ht_i_s,0.0
1351,KY,2013,larceny,18194.0
1352,KY,2013,liquor,260.0
1353,KY,2013,manslaughter,17.0
1354,KY,2013,mvt,625.0
1355,KY,2013,murder,132.0
1356,KY,2013,offense_family,4909.0
1357,KY,2013,prostitution,299.0
1358,KY,2013,prostitution_a_p_p,0.0
1359,KY,2013,prostitution_p,0.0
1360,KY,2013,prostitution_p_p,0.0
1361,KY,2013,rape,263.0
1362,KY,2013,robbery,1287.0
1363,KY,2013,sex_offense,387.0
1364,KY,2013,simple_assault,11256.0
1365,KY,2013,stolen_property,1942.0
1366,KY,2013,suspicion,0.0
1367,KY,2013,vagrancy,212.0
1368,KY,2013,vandalism,1104.0
1369,KY,2013,weapons,1010.0
1371,KY,2013,data_year,2013.0
1372,KY,2014,aggravated_assault,2153.0
1373,KY,2014,all_other_offenses,66770.0
1374,KY,2014,arson,147.0
1375,KY,2014,burglary,3570.0
1376,KY,2014,curfew,0.0
1377,KY,2014,disorderly,4551.0
1378,KY,2014,driving,20009.0
1379,KY,2014,drug_abuse_gt,22081.0
1380,KY,2014,drug_poss_m,6209.0
1381,KY,2014,drug_poss_opium,2812.0
1382,KY,2014,drug_poss_other,3380.0
1383,KY,2014,drug_poss_subtotal,14488.0
1384,KY,2014,drug_poss_synthetic,2087.0
1385,KY,2014,drug_sales_m,1571.0
1386,KY,2014,drug_sales_opium,1935.0
1387,KY,2014,drug_sales_other,2510.0
1388,KY,2014,drug_sales_subtotal,7148.0
1389,KY,2014,drug_sales_synthetic,1132.0
1390,KY,2014,drunkness,15714.0
1391,KY,2014,embezzlement,507.0
1392,KY,2014,forgery,1053.0
1393,KY,2014,fraud,1174.0
1394,KY,2014,g_all,2.0
1395,KY,2014,g_b,0.0
1396,KY,2014,g_n,2.0
1397,KY,2014,g_t,9.0
1398,KY,2014,ht_c_s_a,0.0
1399,KY,2014,ht_i_s,0.0
1400,KY,2014,larceny,18913.0
1401,KY,2014,liquor,234.0
1402,KY,2014,manslaughter,17.0
1403,KY,2014,mvt,645.0
1404,KY,2014,murder,161.0
1405,KY,2014,offense_family,4785.0
1406,KY,2014,prostitution,226.0
1407,KY,2014,prostitution_a_p_p,0.0
1408,KY,2014,prostitution_p,0.0
1409,KY,2014,prostitution_p_p,0.0
1410,KY,2014,rape,264.0
1411,KY,2014,robbery,1280.0
1412,KY,2014,sex_offense,411.0
1413,KY,2014,simple_assault,11433.0
1414,KY,2014,stolen_property,1948.0
1415,KY,2014,suspicion,0.0
1416,KY,2014,vagrancy,179.0
1417,KY,2014,vandalism,1113.0
1418,KY,2014,weapons,1018.0
1420,KY,2014,data_year,2014.0
1421,KY,2015,aggravated_assault,1983.0
1422,KY,2015,all_other_offenses,90191.0
1423,KY,2015,arson,78.0
1424,KY,2015,burglary,3261.0
1425,KY,2015,curfew,1.0
1426,KY,2015,disorderly,4528.0
1427,KY,2015,driving,18141.0
1428,KY,2015,drug_abuse_gt,22796.0
1429,KY,2015,drug_poss_m,5698.0
1430,KY,2015,drug_poss_opium,4213.0
1431,KY,2015,drug_poss_other,5387.0
1432,KY,2015,drug_poss_subtotal,16852.0
1433,KY,2015,drug_poss_synthetic,1554.0
1434,KY,2015,drug_sales_m,920.0
1435,KY,2015,drug_sales_opium,1445.0
1436,KY,2015,drug_sales_other,2356.0
1437,KY,2015,drug_sales_subtotal,5539.0
1438,KY,2015,drug_sales_synthetic,818.0
1439,KY,2015,drunkness,15411.0
1440,KY,2015,embezzlement,487.0
1441,KY,2015,forgery,1025.0
1442,KY,2015,fraud,1150.0
1443,KY,2015,g_all,0.0
1444,KY,2015,g_b,0.0
1445,KY,2015,g_n,0.0
1446,KY,2015,g_t,17.0
1447,KY,2015,ht_c_s_a,0.0
1448,KY,2015,ht_i_s,0.0
1449,KY,2015,larceny,17125.0
1450,KY,2015,liquor,130.0
1451,KY,2015,manslaughter,18.0
1452,KY,2015,mvt,694.0
1453,KY,2015,murder,168.0
1454,KY,2015,offense_family,4467.0
1455,KY,2015,prostitution,275.0
1456,KY,2015,prostitution_a_p_p,0.0
1457,KY,2015,prostitution_p,0.0
1458,KY,2015,prostitution_p_p,0.0
1459,KY,2015,rape,267.0
1460,KY,2015,robbery,1148.0
1461,KY,2015,sex_offense,414.0
1462,KY,2015,simple_assault,11639.0
1463,KY,2015,stolen_property,2161.0
1464,KY,2015,suspicion,0.0
1465,KY,2015,vagrancy,145.0
1466,KY,2015,vandalism,1078.0
1467,KY,2015,weapons,887.0
1469,KY,2015,data_year,2015.0
1470,KY,2016,aggravated_assault,1969.0
1471,KY,2016,all_other_offenses,106259.0
1472,KY,2016,arson,53.0
1473,KY,2016,burglary,3051.0
1474,KY,2016,curfew,3.0
1475,KY,2016,disorderly,4098.0
1476,KY,2016,driving,16909.0
1477,KY,2016,drug_abuse_gt,23616.0
1478,KY,2016,drug_poss_m,5130.0
1479,KY,2016,drug_poss_opium,4321.0
1480,KY,2016,drug_poss_other,7121.0
1481,KY,2016,drug_poss_subtotal,18080.0
1482,KY,2016,drug_poss_synthetic,1508.0
1483,KY,2016,drug_sales_m,938.0
1484,KY,2016,drug_sales_opium,1240.0
1485,KY,2016,drug_sales_other,2543.0
1486,KY,2016,drug_sales_subtotal,5229.0
1487,KY,2016,drug_sales_synthetic,508.0
1488,KY,2016,drunkness,14264.0
1489,KY,2016,embezzlement,457.0
1490,KY,2016,forgery,1057.0
1491,KY,2016,fraud,1055.0
1492,KY,2016,g_all,0.0
1493,KY,2016,g_b,0.0
1494,KY,2016,g_n,0.0
1495,KY,2016,g_t,9.0
